,feature_importance
Perovskite_pl_max_680.0,1.608273530054058e-07
Perovskite_composition_a_ions_coefficients_0.05; 0.95; 1,1.5989508012670635e-07
Perovskite_deposition_solvents_DMF >> Methanol >> Methanol >> Methanol,1.59846924027803e-07
Perovskite_additives_compounds_PEA0,1.5979393118496097e-07
ETL_stack_sequence_ n-dimethyloxamic acid,1.596354446155269e-07
Perovskite_deposition_substrate_temperature_70 >> 25,1.594744971392395e-07
HTL_stack_sequence_ NiMgO,1.594245118189079e-07
Perovskite_composition_a_ions_coefficients_0.1; 0.9 ,1.5940710928556643e-07
Perovskite_deposition_solvents_mixing_ratios_210; 30 >> 1,1.593699547672265e-07
ETL_stack_sequence_ AgAl-np ,1.5927664644670412e-07
ETL_deposition_reaction_solutions_compounds_TPE-DPP-8 ,1.59241755960761e-07
ETL_deposition_reaction_solutions_compounds_(DTYM-NDI-DTYA)2 ,1.5914068711274777e-07
ETL_deposition_thermal_annealing_time_5.0 >> 30.0,1.590342053090125e-07
HTL_stack_sequence_ CuZnS,1.5902461161758906e-07
ETL_deposition_thermal_annealing_temperature_150 >> 500,1.5879895028378163e-07
Perovskite_composition_short_form_EAPbI,1.585876042987211e-07
Perovskite_deposition_reaction_solutions_concentrations_450 mg/ml >> 50 mg/ml,1.5849750271222184e-07
Substrate_cleaning_procedure_Soap >> Water >> Ultrasonic bath >> IPA >> O2-plasma,1.5839250715317656e-07
Perovskite_composition_b_ions_coefficients_29,1.583258937266289e-07
ETL_deposition_synthesis_atmosphere_relative_humidity_15,1.5815745902425855e-07
Perovskite_composition_b_ions_coefficients_1.8; 1.2,1.5814351241862543e-07
Perovskite_composition_a_ions_Cs; HA,1.5813232552268375e-07
Backcontact_stack_sequence_ AZO,1.580824831064209e-07
Perovskite_deposition_solvents_mixing_ratios_1 >> 1 >> 1000; 5,1.5792576505388144e-07
Perovskite_deposition_procedure_Single-source thermal evaporation,1.5784730158582228e-07
HTL_stack_sequence_P3CT-K ,1.578120848545743e-07
Perovskite_band_gap_1.486,1.5762338020786944e-07
Perovskite_pl_max_805.5,1.5755215947413903e-07
Perovskite_composition_a_ions_coefficients_0.09; 0.77; 0.14 ,1.575474589720445e-07
Perovskite_deposition_thermal_annealing_temperature_Unknown >> Unknown >> 130.0,1.5754344136974887e-07
HTL_deposition_reaction_solutions_compounds_PBTTTV-h,1.5750276334183337e-07
Perovskite_additives_concentrations_nan; 0.75,1.573038567912986e-07
Perovskite_composition_a_ions_coefficients_2; 2.4; 0.6,1.5719137394747562e-07
ETL_deposition_synthesis_atmosphere_relative_humidity_30,1.5717005844380778e-07
Perovskite_deposition_procedure_Dipp-coating >> Spin-coating,1.57000453891194e-07
Perovskite_deposition_after_treatment_of_formed_perovskite_met_105 deg. C,1.5690628002583239e-07
HTL_deposition_reaction_solutions_compounds_ nan,1.5679710266594633e-07
ETL_deposition_reaction_solutions_compounds_purity_Unknown >> Unknown >> Unknown >> Unknown ,1.5675288381858807e-07
Perovskite_composition_a_ions_coefficients_2; 0.08; 3.92,1.5675222745763107e-07
ETL_deposition_reaction_solutions_compounds_PEIE >> nTi-MOF ,1.566700657061801e-07
ETL_deposition_thermal_annealing_time_ 15.0; 60.0,1.5657913698197054e-07
Perovskite_additives_compounds_Cl; MAH2PO2,1.559409977629028e-07
ETL_deposition_solvents_Ethanol >> Water ,1.5571652639353145e-07
Perovskite_pl_max_547,1.5567087153292748e-07
HTL_stack_sequence_JK-216D,1.556218232992703e-07
HTL_deposition_reaction_solutions_concentrations_20 mg/ml ,1.5531838158554095e-07
Backcontact_stack_sequence_AgAu,1.5528967962533063e-07
HTL_additives_concentrations_10.1 mol%,1.5514739159092438e-07
ETL_stack_sequence_ Ethanol amine,1.5504963767217875e-07
Perovskite_deposition_thermal_annealing_time_60.0 >> 16.0 >> Unknown >> 60.0,1.5504092759932964e-07
Perovskite_storage_time_until_next_deposition_step_300.0,1.5468094703169404e-07
ETL_deposition_solvents_ IPA ,1.546410402656519e-07
Encapsulation_edge_sealing_materials_Clamp,1.544462718859587e-07
Perovskite_additives_compounds_MXene,1.5438047453538891e-07
Perovskite_deposition_procedure_Spin-coating >> CBD >> Spin-coating >> Gas reaction,1.5433669192837464e-07
Perovskite_composition_assumption_EDX,1.541965290447768e-07
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000005 Torr,1.5405777631228728e-07
HTL_stack_sequence_Acetonitrile; B2; LiBr,1.538922901132827e-07
ETL_deposition_thermal_annealing_atmosphere_ Unknown,1.535406722116366e-07
ETL_stack_sequence_In2S3 ,1.534510292298969e-07
Perovskite_deposition_after_treatment_of_formed_perovskite_met_2.5,1.534377371681647e-07
Module_area_effective_142.025,1.533012774058496e-07
Add_lay_front_stack_sequence_INVAR,1.532408462299629e-07
Perovskite_deposition_quenching_media_volume_80.0,1.532255496121657e-07
Perovskite_additives_concentrations_0.35; 0.019,1.5297525091989667e-07
Backcontact_deposition_reaction_solutions_compounds_ Au,1.5283936766941042e-07
ETL_deposition_synthesis_atmosphere_pressure_partial_ 1 Torr >> 1 Torr,1.5282065456925678e-07
Perovskite_deposition_reaction_solutions_concentrations_159 mg/ml; 461 mg/ml,1.5265903428296206e-07
ETL_deposition_solvents_ terpineol; Ethanol,1.5260016984449434e-07
Substrate_stack_sequence_ ZrO2 ,1.5240005654261032e-07
Encapsulation_edge_sealing_materials_Threebond glue,1.5239255593460764e-07
HTL_stack_sequence_ NaCl,1.5233495004565608e-07
ETL_additives_compounds_LiCl,1.522299097364672e-07
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Liquid ,1.520189543672207e-07
HTL_stack_sequence_CISZ-QDs,1.519982544183105e-07
ETL_stack_sequence_ICPA ,1.51987631403432e-07
Perovskite_deposition_after_treatment_of_formed_perovskite_met_30% RH; 12 h,1.5197771935076407e-07
Add_lay_front_thickness_list_50.0,1.5176095357798738e-07
HTL_additives_compounds_ClO4-,1.517343310673389e-07
ETL_deposition_reaction_solutions_concentrations_15 mg/ml; 2 mg/ml,1.5163093520112497e-07
Perovskite_deposition_solvents_mixing_ratios_190; 50 >> 1,1.5142474534666493e-07
ETL_stack_sequence_ PCBDANI ,1.511657934003795e-07
ETL_deposition_thermal_annealing_temperature_ 450 ,1.5115312996518882e-07
ETL_deposition_reaction_solutions_concentrations_100 mg/ml; 2.8 mg/ml ,1.511314500518249e-07
Perovskite_deposition_thermal_annealing_temperature_70 >> 125,1.5113137115908039e-07
Perovskite_deposition_solvents_mixing_ratios_1; 1; 1,1.510811556036879e-07
ETL_stack_sequence_ La2O3,1.508323311365212e-07
ETL_deposition_thermal_annealing_temperature_ 125; 550 >> 25; 500,1.506543845212167e-07
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Liquid >> Liquid >> Liquid >> Liquid >> Liquid >> Liquid >> Liquid >> Liquid,1.5065248230510025e-07
Perovskite_composition_a_ions_(IEA); MA,1.5064295610226402e-07
HTL_deposition_thermal_annealing_temperature_ 25,1.5058592806407193e-07
Perovskite_deposition_synthesis_atmosphere_N2 >> FAI; Vacuum >> N2,1.5056155369025145e-07
ETL_deposition_solvents_ Ethanol ,1.5040021540171534e-07
ETL_additives_concentrations_ 0.5 mg/ml,1.5034650543267533e-07
Substrate_stack_sequence_Stainless steel,1.5024203070113417e-07
Perovskite_deposition_solvents_mixing_ratios_95; 5 ,1.5016937332314773e-07
Module_area_effective_7.25,1.500345718867264e-07
HTL_deposition_reaction_solutions_compounds_purity_Puris; Puris; Puris; Pro analysis,1.5002704338764994e-07
Perovskite_additives_compounds_BEA,1.5001313350683112e-07
Perovskite_additives_concentrations_1.2 M,1.4892886872094735e-07
Perovskite_additives_concentrations_3 vol%,1.4885005966197702e-07
Substrate_supplier_Kintec,1.4851991636550906e-07
Perovskite_composition_c_ions_coefficients_2.16; 0.84,1.4829641253633322e-07
Perovskite_deposition_reaction_solutions_compounds_supplier_Alfa Aesar; Sigma Aldrich,1.4818577200774254e-07
HTL_stack_sequence_rGO-4FPH ,1.4805769268904133e-07
ETL_stack_sequence_ Ba0.5Sr0.5SnO3-np,1.4801265620436447e-07
Perovskite_additives_compounds_C4H9NH3I; Cl,1.4792837416376882e-07
HTL_stack_sequence_CIGS,1.4780154960015595e-07
ETL_deposition_thermal_annealing_time_ 5.0; 30.0,1.4765484220784951e-07
Perovskite_deposition_quenching_media_mixing_ratios_5; 95,1.4724612622062183e-07
Perovskite_additives_concentrations_nan; 36 mM,1.4719680958382735e-07
HTL_deposition_synthesis_atmosphere_pressure_total_0.002 Pa,1.468940488431251e-07
Perovskite_composition_short_form_CsMAPbSnI,1.4678766520118907e-07
HTL_deposition_reaction_solutions_compounds_ 4-Bromobenzoic acid,1.4677513417016002e-07
Perovskite_composition_a_ions_coefficients_0.07; 0.7; 0.23,1.4642327370752373e-07
ETL_deposition_solvents_1-butanol ,1.4627169790262365e-07
Perovskite_composition_a_ions_ (mFPEA),1.4624874019021452e-07
ETL_stack_sequence_ Aminocaproic acid,1.460892593995234e-07
HTL_deposition_synthesis_atmosphere_relative_humidity_20.0,1.460844202333995e-07
Perovskite_deposition_reaction_solutions_compounds_purity_99% >> Unknown,1.4604286167984202e-07
Perovskite_additives_compounds_Eu-pyP,1.4574825865162014e-07
Perovskite_band_gap_1.777,1.4560696715300936e-07
ETL_deposition_reaction_solutions_concentrations_ 4 mg/ml,1.4555575677219983e-07
ETL_deposition_solvents_terpineol; Ethanol,1.45538731807297e-07
Perovskite_deposition_thermal_annealing_time_1.0 >> 70.0,1.4540301698606697e-07
Perovskite_additives_compounds_Cl; Hypophosphorous acid,1.4539082062886764e-07
ETL_stack_sequence_ Thiourea,1.4500054025201683e-07
Perovskite_deposition_solvents_DMSO; GBL @ 3; 7 >> IPA,1.449213650107014e-07
ETL_deposition_reaction_solutions_compounds_ 4-dimethoxybenzoic acid,1.4487358365820196e-07
Perovskite_deposition_solvents_mixing_ratios_1 >> 10; 90,1.447169790771786e-07
Perovskite_band_gap_2.0,1.4471692597757947e-07
Perovskite_composition_none_stoichiometry_components_in_excess_MABr; PbI2,1.4464432930015397e-07
ETL_deposition_thermal_annealing_time_5.0 >> 5.0 >> 5.0; 30.0 ,1.445518395654894e-07
HTL_stack_sequence_NiO-mp ,1.4423075209681795e-07
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0002 Pa,1.4416958606616024e-07
Perovskite_deposition_reaction_solutions_age_Unknown >> 45.0,1.441104262204952e-07
Perovskite_additives_compounds_Cesium phenethyl xanthate,1.440532888978399e-07
HTL_deposition_reaction_solutions_compounds_ ethylphosphonic acid,1.4383124488383925e-07
HTL_deposition_reaction_solutions_concentrations_9 mM; 68 mM; 55 mM,1.4372108675778219e-07
Perovskite_additives_concentrations_6 e-05,1.4364818146920788e-07
HTL_stack_sequence_TQ1,1.4362049695454e-07
Perovskite_composition_short_form_ (oFPEA)PbI,1.435568261194832e-07
HTL_deposition_reaction_solutions_concentrations_4 mM; 30 mM; 80 mg/ml; 200 mM,1.435415832204038e-07
Substrate_brand_name_NSG10,1.4335750080030525e-07
Perovskite_additives_compounds_en; SnF2,1.426569032308077e-07
Perovskite_deposition_quenching_media_additives_compounds_Poly(9-vinylcarbazole),1.4263629981301804e-07
Perovskite_additives_compounds_AA; Cl,1.426239528850587e-07
HTL_deposition_procedure_ Spin-coating >> Spin-coating,1.426101068204374e-07
HTL_deposition_reaction_solutions_compounds_supplier_Borun Chemicals; Sigma Aldrich; Unknown,1.4239680273128507e-07
Perovskite_composition_short_form_(CHMA)MAPbI,1.4236138534823209e-07
ETL_stack_sequence_TmPyPB ,1.4222421296338308e-07
HTL_stack_sequence_DTPC8-ThDTPA,1.4220538908926105e-07
ETL_stack_sequence_FDA ,1.4218608112256956e-07
ETL_deposition_reaction_solutions_volumes_30.0 ,1.419835402111473e-07
Perovskite_composition_a_ions_coefficients_0.2; 0.04; 0.63; 0.13,1.417173767425601e-07
HTL_stack_sequence_SO7,1.415992721283247e-07
Perovskite_additives_compounds_SnF2; PMMA,1.4147323134564763e-07
Perovskite_additives_compounds_Cl; Cu,1.413688981313645e-07
Perovskite_deposition_reaction_solutions_compounds_supplier_Sigma Aldrich >> Unknown >> Lab made,1.4136856149254187e-07
ETL_deposition_reaction_solutions_concentrations_ 0.12 g/ml,1.41330674646062e-07
Perovskite_deposition_reaction_solutions_concentrations_nan >> 2 mg/ml,1.410857133240853e-07
HTL_deposition_synthesis_atmosphere_pressure_partial_ 0.000002 Torr,1.4068230302092275e-07
HTL_stack_sequence_CMP,1.4049316052588682e-07
Perovskite_deposition_solvents_Toluene >> IPA,1.403889500547638e-07
Perovskite_band_gap_1.667,1.4022789856787816e-07
Perovskite_pl_max_544.0,1.4018280006681933e-07
ETL_deposition_reaction_solutions_concentrations_3 mg/ml ,1.401566069126938e-07
Encapsulation_water_vapour_transmission_rate_11.0,1.4011728926211075e-07
Module_area_total_12.6,1.4006918786662646e-07
HTL_stack_sequence_ Cu@CuI-nw,1.3998875873723394e-07
Perovskite_pl_max_575.0,1.398213690494248e-07
Perovskite_deposition_reaction_solutions_compounds_supplier_Alfa Aesar; Greatcell Solar,1.3961356284923295e-07
Perovskite_additives_concentrations_3 mM,1.3956075198948728e-07
HTL_additives_concentrations_520 mg/ml; 2.88 vol%,1.3948762600584506e-07
Perovskite_composition_c_ions_coefficients_0.45; 2.55 ,1.3943972662855038e-07
HTL_stack_sequence_ MWCNTs; Spiro-MeOTAD,1.394216842288872e-07
Perovskite_deposition_solvents_Water >> none,1.3935948923307797e-07
ETL_additives_compounds_Gd,1.3922720358916552e-07
Perovskite_composition_c_ions_coefficients_1; 10,1.3909398049041164e-07
Cell_area_total_0.08,1.38831242813317e-07
ETL_stack_sequence_ PFN-P2,1.385369139138865e-07
Perovskite_composition_short_form_MACoPbI,1.384314825435584e-07
Perovskite_additives_concentrations_3.0,1.3823600787460275e-07
ETL_deposition_procedure_Frequency Magnetron Sputteirng,1.3796936699353877e-07
Perovskite_composition_a_ions_coefficients_0.1; 0.85; 0.05,1.37909248159687e-07
HTL_deposition_solvents_supplier_Guangzhou Seaside Technology,1.377868238837684e-07
Perovskite_pl_max_870.0,1.3764930357701052e-07
Substrate_cleaning_procedure_Helmanex >> Acetone >> Ultrasonic bath >> IPA >> Ultrasonic bath >> O2 plasma,1.3760678707134026e-07
HTL_stack_sequence_ Au,1.3754437128221465e-07
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000002 Torr,1.3752590134309797e-07
Perovskite_composition_b_ions_coefficients_0.014; 0.986,1.3744589266840426e-07
Perovskite_composition_a_ions_coefficients_2; 5 ,1.3736589722471947e-07
Perovskite_composition_b_ions_coefficients_0.07; 0.93,1.372323781246321e-07
ETL_stack_sequence_ D149,1.3710759835438007e-07
Perovskite_deposition_reaction_solutions_compounds_purity_Puris; Pro analysis; Puris; Unknown; Unknown,1.3683191263825575e-07
ETL_deposition_reaction_solutions_compounds_supplier_ Xi’An Polymer Light Technology Corp,1.3670138519841945e-07
Perovskite_deposition_solvents_DMF >> Methanol >> Methanol,1.3667330634982727e-07
ETL_deposition_reaction_solutions_concentrations_ 4 wt%,1.3644766252706148e-07
Substrate_cleaning_procedure_Soap >> Water >> Toluene >> Ultrasonic bath >> Acetone >> Ultrasonic bath >> IPA >> O2-plasma,1.361656241890838e-07
Perovskite_deposition_solvents_DMF >> DMSO >> IPA,1.3602430369756955e-07
Perovskite_deposition_solvents_DMF; Tetramethylene sulfoxide,1.3586300600562496e-07
Perovskite_additives_concentrations_nan; 0.4 mg/ml,1.3571339644362424e-07
Perovskite_deposition_solvents_supplier_Alfa Aesar; Alfa Aesar,1.3558259332466268e-07
HTL_stack_sequence_ KCl,1.3557664746081198e-07
ETL_deposition_solvents_purity_ Unknown >> Unknown,1.3548326114563447e-07
ETL_stack_sequence_PDI ,1.3543522787079225e-07
Substrate_stack_sequence_ Ni-mesh:PH1000,1.3540049901957797e-07
Perovskite_pl_max_800.8,1.353690524106119e-07
Perovskite_deposition_thermal_annealing_time_ 5.0 ,1.3522111320676895e-07
Perovskite_deposition_solvents_mixing_ratios_1; 0.1,1.3518997245785806e-07
ETL_deposition_reaction_solutions_temperature_25 >> 70,1.347690416563017e-07
HTL_deposition_reaction_solutions_concentrations_nan; 90 mg/ml; nan,1.3471896444288918e-07
Backcontact_deposition_solvents_mixing_ratios_ nan,1.346533181616738e-07
Perovskite_deposition_thermal_annealing_temperature_25; 50; 75; 100,1.3407055372946793e-07
Perovskite_composition_a_ions_EA,1.3377015673475968e-07
ETL_stack_sequence_TPE-ISO4 ,1.3367451119686383e-07
ETL_stack_sequence_TPE-PDI4 ,1.3348283311552074e-07
Module_area_total_6.75,1.3292343267671618e-07
ETL_deposition_substrate_temperature_ 25 >> 70,1.3285038687660107e-07
Perovskite_deposition_solvents_Dimethylacetamide; DMSO,1.3281103750951918e-07
Perovskite_composition_a_ions_coefficients_0.85; 0.15 ,1.3243956755125876e-07
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0001 Pa,1.3229548599880076e-07
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate); niobium(V)ethoxide ,1.322575846513907e-07
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate) >> Titanium diisopropoxide bis(acetylacetonate) >> Titanium diisopropoxide bis(acetylacetonate) ,1.3219421010095886e-07
Perovskite_deposition_solvents_mixing_ratios_4; 0.4; 0.6,1.3212975354894862e-07
ETL_deposition_procedure_ Magnetron sputtering >> Oxdation,1.319488209403025e-07
Perovskite_deposition_thermal_annealing_time_ 150.0,1.3193522677766137e-07
Perovskite_composition_a_ions_coefficients_2; 0.45; 2.55,1.3186609015984383e-07
ETL_additives_compounds_ p-Toluenesulfonic acid,1.3178669542411683e-07
Perovskite_deposition_thermal_annealing_temperature_285.0,1.315926925467969e-07
HTL_stack_sequence_apv-EC,1.3131905076465027e-07
HTL_deposition_reaction_solutions_concentrations_30 mol%; 8 wt%; 80 mol%,1.3117045423162546e-07
ETL_deposition_reaction_solutions_concentrations_13.3 mg/ml; 3.6 vol%; 0.098 vol%,1.3110979187282258e-07
Perovskite_composition_c_ions_coefficients_0.75; 1.25,1.3096342966184354e-07
Perovskite_deposition_procedure_Spin-coating >> CBD >> Spin-coating >> Spin-coating,1.3085432102021366e-07
Perovskite_composition_a_ions_(PGA); BA; MA,1.307403570150861e-07
Perovskite_deposition_synthesis_atmosphere_pressure_total_1 atm >> 0.00003 bar,1.306791609975502e-07
Perovskite_deposition_after_treatment_of_formed_perovskite_met_2.47 s,1.3065462971017082e-07
Perovskite_composition_short_form_ (mFPEA)PbI,1.3060505455139728e-07
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Adrich; Shenzhen Feiming Science and Technology; Sigma Adrich; Dyesol,1.3052454982230175e-07
ETL_deposition_solvents_mixing_ratios_1 >> 1 >> 1 >> 1 ,1.302544231323375e-07
Perovskite_pl_max_755.6,1.3011827662040152e-07
Perovskite_pl_max_595.0,1.3008630373228341e-07
Perovskite_additives_compounds_n-butylammoniumbromide,1.299909649731729e-07
HTL_deposition_substrate_temperature_ 25 >> 25 >> 25 >> 25 >> 25,1.297386708573553e-07
ETL_deposition_reaction_solutions_concentrations_2 wt% ,1.2956669404006417e-07
ETL_deposition_reaction_solutions_compounds_Titanium isopropoxide >> TiCl4 ,1.294890968126988e-07
ETL_stack_sequence_ZnO-nanoflake,1.2947234255346894e-07
ETL_deposition_thermal_annealing_atmosphere_ Dry air,1.2889951555803834e-07
Perovskite_deposition_solvents_mixing_ratios_4; 1; 0.35,1.2856902525039387e-07
ETL_stack_sequence_ APTES-SAM,1.2832820397816885e-07
ETL_deposition_synthesis_atmosphere_relative_humidity_ 50,1.2815025512071182e-07
Perovskite_additives_concentrations_nan; 0.2 mg/ml,1.2812838394444852e-07
Perovskite_additives_concentrations_0.45,1.28076286578197e-07
Substrate_cleaning_procedure_DI Water >> Ultrasonic bath >> Helmanex >> Ultrasonic bath >> Acetone >> Ultrasonic bath >> Methanol >> Ultrasonic bath >> DI Water >> Ultrasonic bath >> UV-Ozone,1.27919008698342e-07
HTL_additives_concentrations_2.88 vol%; 1.75 vol%,1.2773216308196362e-07
Perovskite_composition_a_ions_coefficients_0.03; 0.15; 0.82,1.275151021605594e-07
Substrate_deposition_procedure_ Electrodeposition >> Spin-coating,1.2745954411061326e-07
Encapsulation_stack_sequence_UV-curated glue ,1.2716326864995988e-07
Perovskite_deposition_synthesis_atmosphere_Air >> FAI; Vacuum,1.2707936612766258e-07
ETL_deposition_reaction_solutions_compounds_TPE-DPP-12 ,1.2702597207739244e-07
ETL_stack_sequence_TPE-DPP16 ,1.2692836291103386e-07
Perovskite_deposition_thermal_annealing_time_Unknown >> 2.0 >> 2.0,1.2691576040069426e-07
Perovskite_deposition_synthesis_atmosphere_O2,1.2663864937583852e-07
Perovskite_deposition_quenching_media_Chlorobenzene; IPA,1.2663647246180733e-07
Perovskite_deposition_solvents_none ,1.2643676836041494e-07
ETL_stack_sequence_ IDTT2FPDI,1.2636812588235924e-07
Perovskite_deposition_reaction_solutions_compounds_nan >> CsAc,1.263461987645525e-07
ETL_deposition_reaction_solutions_compounds_purity_Pro analysis; Puris ,1.2612546176119646e-07
HTL_additives_concentrations_2 mM; 2.88 vol%,1.2576204225263258e-07
ETL_deposition_substrate_temperature_90,1.257041347642674e-07
Perovskite_composition_a_ions_(TFEA); Cs; FA; MA,1.2560073246568929e-07
Perovskite_pl_max_832.2,1.25437149700955e-07
Perovskite_band_gap_1.845,1.2532979918378848e-07
HTL_stack_sequence_ Cu1.75S,1.253072986835171e-07
Backcontact_deposition_reaction_solutions_compounds_ WO3 ,1.2525892357452382e-07
HTL_stack_sequence_PDTSTTz,1.2518266826654878e-07
ETL_stack_sequence_ZSO-np ,1.2509581036998867e-07
Perovskite_composition_c_ions_coefficients_2.8; 0.2,1.2506715234986988e-07
Perovskite_composition_short_form_MACuPbBrI,1.2487858998307018e-07
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Adrich; Sigma Adrich; Sigma Adrich,1.2471335558306543e-07
Substrate_cleaning_procedure_Acetone >> Ultrasonic bath >> Isopropyl alcohol >> Ultrasonic bath >> de-ionized Water,1.2467908972626585e-07
Perovskite_additives_concentrations_0.01 ,1.2459719028009478e-07
Perovskite_deposition_solvents_mixing_ratios_8; 3,1.243659995077725e-07
ETL_deposition_reaction_solutions_age_Unknown ,1.2432224646861273e-07
HTL_additives_compounds_SiO-np,1.2427581925785898e-07
ETL_deposition_solvents_Water >> Water >> Ethanol,1.2411221125971207e-07
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate); tantalum(V)ethoxide ,1.2401539801696957e-07
HTL_stack_sequence_ PDPP4T,1.2395338832258795e-07
Perovskite_deposition_procedure_Spin-coating >> CVD,1.2389623502595337e-07
Perovskite_composition_a_ions_(PDMA); MA,1.2383065294133027e-07
ETL_deposition_reaction_solutions_concentrations_0.2 M ,1.236788209116179e-07
Perovskite_composition_a_ions_coefficients_0.05; 0.875; 0.075,1.2339232604796143e-07
Perovskite_deposition_reaction_solutions_compounds_MAI; PbI2; CoI2,1.232489493208607e-07
ETL_deposition_reaction_solutions_compounds_ ethanol ,1.2314080022920046e-07
HTL_deposition_synthesis_atmosphere_relative_humidity_0.9,1.2307344326748366e-07
Module_area_total_17.0,1.2292278198812642e-07
Perovskite_pl_max_651,1.2288041354468778e-07
Perovskite_additives_compounds_EDA; SnF2,1.2275004142226236e-07
Perovskite_deposition_reaction_solutions_concentrations_0.6 M; 0.6 M >> 50 mg/ml >> nan >> nan >> 50 mg/ml >> nan >> nan >> 50 mg/ml >> nan >> nan >> nan,1.2273659488788816e-07
HTL_deposition_thermal_annealing_time_ 5.0 >> 5.0 >> 5.0,1.2265023789564257e-07
Perovskite_additives_compounds_Cl; PNVF–NVE,1.225988573435773e-07
Perovskite_deposition_procedure_ Spray-coating,1.225184918224039e-07
HTL_additives_compounds_FK209; Li-TFSI; TBP ,1.2233417259746462e-07
Perovskite_deposition_reaction_solutions_compounds_PbI2; HI; MA; diethyl ether,1.223253417368656e-07
ETL_deposition_reaction_solutions_concentrations_nan; 4 mg/ml,1.223215546552488e-07
ETL_stack_sequence_TPE-DPP8 ,1.2226789598513406e-07
Perovskite_composition_c_ions_coefficients_0.31; 2.69,1.2208350198364087e-07
HTL_additives_concentrations_10.4 mg/ml; 0.03 ml/ml,1.2205715157369773e-07
Perovskite_additives_concentrations_0.0615; 0.0185,1.2199716043988623e-07
Perovskite_deposition_reaction_solutions_concentrations_50 mg/ml >> nan >> nan >> 50 mg/ml >> nan >> nan >> 50 mg/ml >> nan >> nan,1.2185276695649702e-07
Perovskite_composition_a_ions_coefficients_0.2; 0.75; 0.05,1.2159680566874356e-07
ETL_deposition_synthesis_atmosphere_ Air >> Air,1.21367083134412e-07
Perovskite_deposition_solvents_n-propylamine,1.21288923071212e-07
ETL_deposition_solvents_ Ethanol >> Water,1.2128785970328522e-07
Perovskite_composition_short_form_(PDMA)MAPbI,1.212249859278617e-07
HTL_additives_concentrations_nan; 0.4 wt%; nan,1.2101445956897172e-07
Perovskite_deposition_thermal_annealing_temperature_90; 250 >> 250,1.2060086833228036e-07
ETL_stack_sequence_ TiN,1.202517944999353e-07
Backcontact_stack_sequence_Ti-grid,1.202037833843752e-07
HTL_deposition_reaction_solutions_concentrations_9.1 mg/ml; 72.3 mg/ml; 28.8 µl/ml ,1.2018932229382924e-07
Perovskite_additives_compounds_Sb,1.1992786375129791e-07
Backcontact_deposition_thermal_annealing_temperature_100,1.1984801535939608e-07
Perovskite_deposition_reaction_solutions_age_0.0 ,1.195817175960295e-07
Perovskite_pl_max_529.0,1.195798693452465e-07
Perovskite_deposition_solvents_Octane >> Pb(OAc)2 satured ethyl acetate solution >> Ethyl acetate >> Octane >> Pb(OAc)2 satured ethyl acetate solution >> Ethyl acetate >> Octane >> Pb(OAc)2 satured ethyl acetate solution >> Ethyl acetate,1.1941361300212628e-07
Perovskite_deposition_thermal_annealing_time_5.0; Unknown >> Unknown >> 60.0,1.1935195836315712e-07
ETL_stack_sequence_ EA ,1.1933174311318054e-07
ETL_deposition_substrate_temperature_455 ,1.1932327339051292e-07
Perovskite_deposition_after_treatment_of_formed_perovskite_Annealed under pulsed light,1.1930879375700316e-07
Perovskite_composition_none_stoichiometry_components_in_excess_PbI2; SnI2,1.1918831085329201e-07
HTL_stack_sequence_NiPcS4 ,1.1918743640111207e-07
Perovskite_deposition_thermal_annealing_temperature_25.0 >> 110.0,1.1913010530010509e-07
HTL_stack_sequence_ Cu9S5-np,1.1893903883751113e-07
ETL_deposition_solvents_mixing_ratios_ 1 >> 1 ,1.1882740820247582e-07
Perovskite_additives_concentrations_0.1; 0.01,1.1861169245664005e-07
ETL_stack_sequence_ SnZnO,1.1859761104589142e-07
Perovskite_deposition_thermal_annealing_temperature_65; 185,1.1847567362323603e-07
HTL_stack_sequence_BDT-C1,1.1846918336222287e-07
Cell_area_total_0.045,1.1844608714724438e-07
HTL_deposition_solvents_purity_0.998,1.1839773231757176e-07
Perovskite_deposition_procedure_Spin-coating >> CBD >> Washing,1.1833569463765748e-07
Perovskite_deposition_solvents_mixing_ratios_9.5; 1 >> 1,1.1820344521994921e-07
HTL_additives_concentrations_17.5 uL(520mg/mLACN); 28.5 uL,1.1800680266767232e-07
Perovskite_deposition_thermal_annealing_temperature_300.0 >> Unknown,1.1782128034900803e-07
ETL_stack_sequence_ Au@SiO2-nw; TiO2-mp,1.1781307542302562e-07
Substrate_cleaning_procedure_Soap >> Water >> Ultrasonic bath >> Ethanol >> Ultrasonic bath >> IPA >> UV-Ozone,1.1777818139756584e-07
